adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Johan Anders väg 32B, Sunnanå, Burlövs",55.6108887354,13.1264593678,130.0,768.0,False,1,0,5.0,1930,39 044,2 800 000
"Patron Ahlmanns allé 22, Nödinge, Ale",57.8877983938,12.0527803598,115.0,542.0,False,1,0,4.0,2006,41 677,5 100 000
"Furuvägen 14, Bankeryd, Jönköpings",57.865914562,14.1138004074,89.0,1143.0,89.0,1,0,3.0,1960,42 915,3 650 000
"Södergatan 15, Oskarström, Halmstads",56.79855,12.964872,112.0,1006.0,35.0,0,0,5.0,1973,39 152,1 650 000
"Tiarp Marken 299, Onsjö, Halmstads",56.700509673,12.7688336735,149.0,3622.0,False,0,0,4.0,1909,49 000,2 200 000
"Södra Stationsvägen 9, Hällberga, Eskilstuna",59.319332,16.595104,200.0,3711.0,False,0,0,6.0,1912,54 424,4 400 000
"Almliden 49, Örkelljunga, Örkelljunga",56.2886427181,13.2686984188,114.0,577.0,False,1,0,4.0,1981,None,860 000
"Forellgatan 28, Djupviken, Piteå",65.3365232079,21.4797549656,115.0,487.0,10.0,0,0,3.0,1980,34 267,1 500 000
"Lantmätarvägen 86, Södra Sunderbyn, Luleå",65.654736331,21.9599907334,124.0,660.0,56.0,1,0,5.0,1984,37 344,3 400 000
"Rosendal Smens 120, Glommen, Falkenbergs",56.9588945158,12.370648606,115.0,66612.0,False,1,0,6.0,1909,32 700,4 550 000
"Broby 18, Ekskogen, Vallentuna",59.6447269721,18.2411841676,115.0,1190.0,False,0,0,4.0,1915,26 200,4 150 000
"Söderängsvägen 19A, Töjnan, Sollentuna",59.42207,17.9271679,103.0,1074.0,52.0,0,0,3.0,1930,26 727,6 500 000
"Fäbodvägen 1, Skokloster - Slottsskogen, Håbo",59.6914451033,17.6156727878,138.0,1242.0,False,1,0,5.0,1973,50 053,2 500 000
"Plöjarevägen 16, Djurängen, Kalmar",56.6897163,16.328825,117.0,233.0,None,0,0,5.0,1968,35 500,2 950 000
"Parkgatan 18, None, Kramfors",62.9296043678,17.7679579923,132.0,1741.0,108.0,1,0,5.0,1950,43 620,1 200 000
"Hällebovägen 42, Hjulsbro, Linköpings",58.3845152913,15.6881160511,134.0,601.0,14.0,1,0,6.0,1973,29 000,6 600 000
"Gaddesanna 157, Gardesanna, Vänersborgs",58.3862142541,12.5115488773,122.0,4280.0,False,1,0,5.0,2005,37 114,3 300 000
"Gullvivevägen 19, Ludvigsborg Och Röinge, Hörby",55.9104323593,13.5866656528,61.0,1129.0,False,1,0,2.0,1970,26 246,1 100 000
"Granbodavägen 4, Bro Rättarboda, Upplands-Bro",59.5023422,17.6100941,136.0,1339.0,None,0,0,4.0,2012,37 602,5 650 000
"Bergsvägen 8, Svanesund, Orust",58.1413422,11.8130331,296.0,13006.0,39.0,0,0,8.0,1970,54 964,5 900 000
"Kvistagran 14, Östhammar, Östhammars",60.271550838,18.3664579789,194.0,539.0,False,0,0,7.0,2016,34 013,3 400 000
"Björkvägen 3, Sandared, Borås",57.7124701957,12.7888869485,207.0,1225.0,144.0,0,0,9.0,1962,71 421,3 500 000
"Krokvägen 5, None, Finspångs",58.728636077,15.5567419323,77.0,1325.0,55.0,1,0,4.0,1945,29 498,1 320 000
"Månsagårdsvägen 14, Onsala, Kungsbacka",57.3948665296,12.0024454594,131.0,803.0,140.0,0,0,None,1971,31 250,5 350 000
"Barrvägen 5, Prästbordet, Sollefteå",63.1533858317,17.2857678078,237.0,804.0,21.0,0,0,7.0,1991,40 353,2 010 000
"Sommarbo 220, Jordbro, Haninge",59.14467466652932,18.14455480341808,144.0,236.0,20.0,1,1,4.0,1978,50 592,3 400 000
"Bullerforsvägen 10, Forssa, Borlänge",60.50751624690522,15.43295909635281,104.0,1143.0,63.0,0,0,3.0,1946,24 532,1 425 000
"Näset 316, Örebro, Örebro",59.17397943030491,15.15960727005595,83.0,2122.0,10.0,0,0,4.0,1921,None,1 500 000
"Norråsvägen 35, Värnamo, Värnamo",57.19497578207157,14.03152881655096,112.0,758.0,108.0,0,0,5.0,1974,36 400,3 200 000
"None, None, None",N,o,None,None,None,0,0,None,None,None,
"Botavägen 9, Kungsäter, Varbergs",57.3115212251026,12.566826937188782,91.0,2333.0,89.0,0,1,4.0,1966,31 563,1 150 000
"Mjöträsk 1, Råneå älvdal, Luleå",66.02712152540602,22.098915025008097,45.0,7309.0,None,1,0,1.0,1959,20 147,260 000
"Funbo-Hovgården 41, Uppsala, Uppsala",59.8401651408859,17.897169531099532,155.0,9080.0,20.0,0,0,6.0,1988,15 792,8 888 888
"Bremnäs 155, Lycke Bremnäs, Kungälvs",57.8707218,11.724757,137.0,1298.0,53.0,0,0,6.0,1978,32 800,4 125 000
"Tellanders väg 1, Solås/Aspenäs, Lerums",57.7771583228,12.2485437821,115.0,801.0,20.0,0,0,5.0,1962,35 312,4 700 000
"Ulfsvägen 4, Gillstad, Lidköpings",58.44063978552087,12.959334266126778,108.0,1020.0,None,0,0,4.0,1974,35 983,1 650 000
"Saritslöv 276, SKURUP, Skurups",55.472983218650135,13.47296620802093,110.0,877.0,None,0,0,4.0,1909,None,1 400 000
"Hasselgatan 5, Tibro, Tibro",58.42904000338907,14.158372497736798,94.0,893.0,86.0,0,0,4.0,1956,28 824,1 600 000
"Biodlarvägen 27, Hemlingby, Gävle",60.64999139710574,17.157405691041774,150.0,912.0,25.0,1,0,5.0,1990,13 900,4 250 000
"Boregatan 4, Vättersnäs, Jönköpings",57.7890302258,14.244812863,115.0,706.0,115.0,1,0,5.0,1956,33 964,3 700 000
"Åkdonsvägen 3, Gråbo, Lerums",57.836214062920696,12.310783974318639,130.0,1131.0,None,0,0,5.0,1965,38 824,4 000 000
"Norra Yttervik 157, Skellefteå, Skellefteå",64.66441549618844,21.133503659964823,222.0,4410.0,None,1,1,6.0,1898,68 254,4 400 000
"Ollonborrevägen 7, Assarhusa, Lunds",55.707180903224334,13.326551841120608,165.0,667.0,None,0,0,6.0,1980,42 600,5 125 000
"Ringvägen 7, Lekeryd, Jönköpings",57.77424245402371,14.4208605996053,126.0,1536.0,None,0,0,5.0,1930,37 615,2 120 000
"Håkansgårdsgatan 65, Kungsbacka, Kungsbacka",57.5036290935,12.0620515032,155.0,428.0,20.0,1,0,7.0,1978,31 000,4 600 000
"Vistinge Ysundaviken 107, Vistinge Ysundaviken, Finspångs",58.692022180462,15.9191995214249,64.0,2195.0,43.0,0,0,3.0,1958,33 000,2 050 000
"Lidhemsgatan 1, Väster, Växjö",56.8777771,14.7893639,258.0,1035.0,100.0,0,0,9.0,1936,37 240,5 300 000
"Fogdevägen 6, Njurunda, Sundsvalls",62.27555011155211,17.36131220265834,134.0,464.0,None,0,0,6.0,1974,63 900,1 760 000
"Angleterre 2, Kumla, Vallentuna",59.602562,18.3068161,322.0,1753.0,150.0,0,0,9.0,1936,33 519,4 400 000
"Björkgränd 1, Burseryd, Gislaveds",57.200015502901,13.2911489183104,121.0,1024.0,None,0,0,5.0,1972,39 480,550 000
"Smedtofta Östergården 3, Stora Levene, Vara",58.338096494776,12.9575310912168,106.0,2827.0,51.0,0,0,5.0,None,5 741,415 000
"Vikingavägen 7, Räng Sand, Vellinge",55.40741,13.00425,168.0,933.0,10.0,0,0,6.0,2011,54 336,8 100 000
"Rosendalsvägen 19B, Fullersta, Huddinge",59.2491455,17.9778442,155.0,888.0,117.0,0,0,7.0,1974,39 047,8 200 000
"Sandnäsvägen 9B, Sandnäset-Dvärsätt, Krokoms",63.2867865386288,14.5010909854239,120.0,474.0,11.0,0,0,5.0,2020,32 948,3 650 000
"Stormvägen 111, Björkskatan, Luleå",65.61901,22.1713161,115.0,165.0,None,0,0,5.0,1977,36 750,2 600 000
"Kardvägen 5, Frennarp, Halmstads",56.6914090216006,12.87570049974,169.0,810.0,70.0,0,0,7.0,1979,37 833,4 100 000
"Östra Tvärgatan 3A, Hästveda, Hässleholms",56.2832756,13.9401159,104.0,750.0,50.0,0,0,5.0,1930,25 250,640 000
"Fiddekulla 126, None, Emmaboda",56.5339622,15.6267471,114.0,1568.0,None,0,0,6.0,1850,38 800,725 000
"Styrljusvägen 7B, Torslanda - Hjuvik, Göteborgs",57.7040825,11.7195654,170.0,1113.2,None,0,0,7.0,1986,47 266,7 500 000
"Otterdalsvägen 14, None, Laholms",56.51977,13.3133459,78.0,838.0,51.0,0,0,4.0,1930,32 440,540 000
"Björkeberg Årestadlund 1, Vikingstad, Linköpings",58.4473988960254,15.3886829721918,107.0,2664.0,None,0,0,7.0,1909,40 000,1 500 000
"Vårgränd 2, Högsby, Högsby",57.16363,16.0358086,103.0,1047.0,96.0,0,0,6.0,1978,32 459,1 220 000
"Frössvivägen 75, Näs, Hallstahammars",59.5982857,16.2149639,125.0,939.0,41.0,0,0,4.0,1977,41 676,2 100 000
"Vattentornsvägen 22, Söderby, Salems",59.2009163,17.791317,140.0,364.0,None,0,0,5.0,2012,37 012,5 000 000
"Lektorpsvägen 39, Adolfsberg, Örebro",59.2397881,15.1553259,210.0,701.0,37.0,0,0,6.0,1994,52 000,7 150 000
"Slottsvägen 25, Laröd, Helsingborgs",56.0869942,12.6589584,185.0,512.0,21.0,0,0,5.0,1979,42 820,5 600 000
"Soldalsringen 90, Repisvaara, Gällivare",67.11901,20.668396,107.0,765.0,56.0,0,0,4.0,2018,12 800,3 200 000
"Forellvägen 14, Njurunda - Mjösund, Sundsvalls",62.2743759,17.3979263,126.0,1080.0,40.0,0,0,5.0,1966,28 578,2 100 000
"Stora Vännerstorp Ekbacken 1, Söderköping, Söderköpings",58.499297138932,16.3254941015831,200.0,2291.0,38.0,0,0,7.0,1981,55 992,4 350 000
"Nygatan 56, Centralt, Hörby",55.8482723416,13.6586530241,83.0,720.0,19.0,0,0,3.0,1915,62 178,850 000
"Krokforsvägen 3, Trångfors, Bodens",65.8210042496,21.6112191507,74.0,1012.0,74.0,1,0,4.0,1959,39 906,1 050 000
"Svänggatan 8, Ursviken, Skellefteå",64.711492611,21.1763909921,204.0,836.0,80.0,1,1,6.0,1972,29 382,3 300 000
"Klövervallsvägen 4, Hällaryd, Karlshamns",56.204322789,14.9430161094,106.0,868.0,106.0,1,0,4.0,1966,50 466,730 000
"Hökvägen 7, Segeltorp, Huddinge",59.2726321528,17.9471169051,120.0,1503.0,13.0,0,0,6.0,1973,68 008,6 200 000
"Torpvägen 4, Berghem, Marks",57.4708762835,12.5907206055,138.0,2226.0,None,1,0,5.0,1928,47 257,2 200 000
"Åsvallsvägen 10, Möklinta, Sala",60.0899392007,16.5422947093,109.0,984.0,52.0,0,0,5.0,1970,21 527,1 250 000
"Anders Olsvägen 14C, Höllviken, Vellinge",55.4126434,12.9497814,113.0,1193.0,61.0,0,0,3.0,1940,42 594,8 400 000
"Slobyn Lövsta 1, Mangskog, Arvika",59.7768890348,12.7832792328,85.0,3815.0,85.0,0,0,4.0,1958,33 623,985 000
"Sälgringen 11, Öraberget, Ludvika",60.0732590634,15.0128168405,120.0,857.0,120.0,0,0,4.0,1964,36 752,717 000
"Egnahemsgatan 8, Åstorp, Åstorps",56.1290473607,12.9412492903,92.0,736.0,100.0,0,0,5.0,1942,37 968,1 500 000
"Slättegårdsvägen 2, Töreboda - Slätte, Töreboda",58.7606730577,14.2008363244,153.0,1483.0,9.0,0,0,6.0,1939,35 818,590 000
"Bergmans gata 17, Hörnebo, Tibro",58.4064756982,14.1468305303,185.0,850.0,62.0,0,0,7.0,1977,37 440,2 185 000
"Bågvägen 1, Hammarsjorden, Hjo",58.3121560655,14.2742388929,133.0,409.0,False,0,0,6.0,1976,31 715,2 195 000
"Posta-Johans väg 94, Kungsbacka, Kungsbacka",57.5070247515,12.1937738248,175.0,4745.0,52.0,1,1,7.0,1992,39 863,5 100 000
"Bomsund 429, Stugun, Ragunda",63.1519051,15.7795391,187.0,38579.0,68.0,0,0,7.0,1894,30 675,2 750 000
"Monekilsvägen 4, Hamburgsund, Tanums",58.5581767784,11.2701887314,106.0,579.0,106.0,1,0,6.0,1974,40 688,2 750 000
"Relsbo 293A, Nödinge, Ale",57.86764409999999,12.1134899,173.0,1170.0,False,0,0,6.0,2017,49 299,6 750 000
"Björkvägen 6, Alfta, Ovanåkers",61.3443608429,16.0430124761,117.0,910.0,112.0,0,0,5.0,1974,41 826,950 000
"Gäddsjövägen 24, Hällefors, Hällefors",59.7919241159,14.5240725188,122.0,4870.0,False,1,1,6.0,1924,56 768,725 000
"Sihedsgatan 17, Prästgärdan, Älvsbyns",65.6684893759,20.9974926561,76.0,1045.0,76.0,0,0,3.0,1958,49 027,850 000
"Bruksvägen 12, Åminne, Värnamo",57.1219362198,14.0064313728,100.0,1461.0,53.0,1,0,4.0,1938,47 167,1 095 000
"Casa Blanca, Lyngbyvägen 126-22, None, Kristianstads",55.90951242185995,14.111997212999729,245.0,10000.0,None,0,0,None,1937,None,3 610 000
"Gamla vägen 18, Långedrag - Hinsholmen, Göteborgs",57.66785738779693,11.858697405604277,155.0,1298.4,70.0,1,1,7.0,1977,56 574,11 528 000
"Svenstorpsgatan 13, Centrala Trelleborg, Trelleborgs",55.37581816696078,13.145651416104798,160.0,380.0,130.0,0,0,7.0,1947,91 335,3 700 000
"Krokavägen 8, Forsvik, Karlsborgs",58.5723077633,14.4351864482,75.0,843.0,75.0,0,0,5.0,1954,27 852,1 500 000
"Lassbyn 230, Tandsbyn, Östersunds",63.020004672306264,14.755046643905509,85.0,5049.0,None,0,0,4.0,None,19 800,1 950 000
"Sundsmarken Sundsbo 1, None, Mariestads",58.78474463421852,13.875393706165758,77.0,2383.0,50.0,0,0,4.0,1951,32 938,1 250 000
"Hyllan 14, Kungsbacka, Kungsbacka",57.47383381855585,12.09317989869496,157.0,959.0,32.0,0,0,6.0,2001,45 026,7 400 000
"Vickelbyvägen 70, Skärblacka, Norrköpings",58.57221795386511,15.937254378508186,138.0,555.0,None,1,0,6.0,1974,50 750,2 550 000
"Orås 1014, None, Hörby",55.749126975866304,13.651562551823059,120.0,851.0,76.0,0,0,4.0,1909,35 237,700 000
"Västra Alstads kyrkoväg 135-0, Trelleborg, Trelleborgs",55.447575948757994,13.204087763471946,152.0,482.0,None,0,0,7.0,1909,33 147,1 850 000
"Skolgatan 27, Brålanda, Vänersborgs",58.55987505435967,12.357263862248526,135.0,962.0,160.0,1,1,6.0,1972,32 935,1 550 000
"Vittene Gård 3, Östadkulle, Vårgårda",57.99695613911273,12.661417162663179,201.0,2031.0,None,0,0,7.0,2017,30 326,4 100 000
"Enebobacken 2, Alster, Karlstads",59.3993892562398,13.62394084238761,168.0,2071.0,None,0,0,7.0,2022,47 974,5 900 000
"Ekendals väg 17, Hagälven, Hagfors",60.0145058904,13.6753996518,82.0,1422.0,18.0,0,0,3.0,1935,38 730,800 000
"Höjentorpsvägen 8, Höjentorp, Uddevalla",58.3329307438,11.9207623414,178.0,903.0,50.0,0,0,10.0,1920,39 800,3 350 000
"Hanekullevägen 3, Trelleborg, Trelleborgs",55.4528209987253,13.210409072642397,94.0,675.0,None,0,0,3.0,2022,None,3 100 000
"Villavägen 11, Vadstena - Gamla Söder, Vadstena",58.4434982804,14.8973389721,165.0,773.0,84.0,0,0,6.0,1954,48 300,2 300 000
"Fingerboda 134, None, Nora",59.4911274331,15.1377699175,130.0,3375.0,23.0,0,0,6.0,1975,27 143,2 600 000
"Verkstadsgatan 16, Björneborg, Kristinehamns",59.2440922062,14.2570085762,161.0,993.0,7.0,1,1,6.0,1912,60 754,420 000
"Boråsvägen 31, Aplared, Borås",57.64791582373476,13.076482698266675,179.0,1690.0,None,1,0,6.0,1929,38 990,3 390 000
"Nygatan 16, Forsheda, Värnamo",57.16214071792319,13.820590042767714,126.0,1006.0,40.0,0,0,5.0,1970,44 350,1 700 000
"Viksjöforsvägen 202, Viksjöfors, Ovanåkers",61.335583359574564,15.976725009840221,70.0,1860.0,None,1,1,2.0,1929,33 190,710 000
"Staffansvägen 10H, Centralt, Knivsta",59.7274620491,17.7919562713,118.0,1130.0,156.0,1,0,6.0,1963,47 354,4 700 000
"Sotenäsvägen 8, Sävedalen, Partille",57.7305756,12.0657892,158.0,757.0,118.0,0,0,5.0,1935,39 785,5 630 000
"Skälby gårds väg 5B, Skälby, Järfälla",59.39738,17.8463173,172.0,1180.0,127.0,0,0,9.0,1958,34 050,7 020 000
"Hacksta gård, Hacksta, Vallentuna",59.5503578,18.2059765,367.0,951845.0,140.0,0,0,11.0,1909,None,41 000 000
"Tromsövägen 11B, Vega, Haninge",59.19142570533134,18.135756884335542,178.0,956.0,56.0,1,1,6.0,2022,23 100,8 400 000
"Kyrkogatan 9, Centralt, Svedala",55.507412,13.2355232,110.0,400.0,22.0,0,0,7.0,1909,33 650,3 700 000
"Övre Långvinkelsgatan 98, Slottshöjden, Helsingborgs",56.0509033,12.7010717,171.0,146.0,11.0,0,0,6.0,1978,35 226,5 800 000
"Ängsvägen 62, Snättringe, Huddinge",59.25751,17.97792,112.0,1186.0,111.0,0,0,5.0,1974,51 500,7 400 000
"Gålebergsvägen 13, Asperö, Göteborgs",57.6492653,11.794404,112.0,385.0,16.0,0,0,8.0,1909,22 207,5 800 000
"Silver-Anders väg 48, Norra Bro, Örebro",59.2236252,15.2503519,142.0,310.0,None,0,0,6.0,1978,None,2 920 000
"Skogsvägen 14, Edsviken, Sollentuna",59.42783,17.9581413,186.0,1756.0,150.0,0,0,10.0,1915,59 600,13 050 000
"Morkullegatan 19, Alsike, Knivsta",59.749382,17.785471,143.0,791.0,None,0,0,5.0,2008,56 700,5 800 000
"Hjortvägen 5, Berga, Kalmar",56.68758,16.347517,148.0,339.0,14.0,0,0,5.0,2016,34 889,5 190 000
"Bälinge-Nyby 22, Åkerlänna, Uppsala",60.0281525,17.3473873,168.0,8876.0,109.0,0,0,6.0,1974,27 906,2 510 000
"Tallbacksvägen 6, Bergby, Gävle",60.9303543673,17.0458787659,88.0,1040.0,73.0,1,0,4.0,1956,24 163,1 225 000
"Enbärsvägen 3, Hasslö, Karlskrona",56.1135020593,15.4756576833,117.0,876.0,False,1,0,5.0,1983,34 707,2 250 000
"Romelevägen 46, Djurgården, Kristinehamns",59.2952908105,14.095144881,119.0,594.0,71.0,0,0,5.0,1957,38 544,1 925 000
"Svanstigen 13, Sommarbyarna, Sjöbo",55.6308677094,13.6610452145,75.0,1408.0,25.0,1,0,2.0,1964,25 005,2 000 000
"Stora vägen 35, Kosta, Lessebo",56.840726569136926,15.398077534672732,119.0,1137.0,35.0,1,1,5.0,1921,32 500,600 000
"Mellqvistsvägen 24, Götetorp , Hammarö",59.3323636285,13.4928497073,102.0,974.0,None,0,0,4.0,1972,None,1 775 000
"Backgatan 5, Ljungarum, Jönköpings",57.75805830945719,14.170745606113927,130.0,961.0,52.0,0,0,7.0,1966,36 339,3 020 000
"Rockesholm 38, None, Hällefors",59.5304536656,14.6512851324,46.0,2956.0,None,0,0,1.0,None,16 300,695 000
"Ekdalsvägen 25, Vendelsö, Haninge",59.1906205779,18.2213541307,172.0,1419.0,25.0,1,1,7.0,2016,59 776,7 740 000
"Dalsjövägen 1, Dalsjöfors, Borås",57.72020629999999,13.0970485,85.0,728.0,85.0,0,0,6.0,1958,46 378,2 300 000
"Åtvidabergsvägen 14, None, Valdemarsviks",58.3311730742,16.4411133637,111.0,975.0,53.0,1,0,4.0,1935,43 529,1 850 000
"Utby 200, Älvängen, Ale",57.937005416455506,12.125337168618405,105.0,4916.0,None,0,0,6.0,1924,None,3 700 000
"Gingri 2, Gingri, Borås",57.815109731815674,13.028290671477235,190.0,4809.0,None,1,0,6.0,2018,32 181,4 200 000
"Trevlingevägen 50, Rasbo - Gåvsta, Uppsala",59.9416656,17.8808956,132.0,610.0,None,0,0,5.0,2009,53 189,4 600 000
"Krusagårdsvägen 15, Fritsla, Marks",57.5523639915324,12.7883650967033,120.0,1699.0,70.0,0,0,5.0,1936,47 730,1 375 000
"Vallgatan 4, Billesholm, Bjuvs",56.0518468768735,12.9749474410424,135.0,1443.0,50.0,1,0,7.0,1948,45 379,2 050 000
"Sundomsvägen 824, Sundom, Luleå",65.78251,22.3155766,115.0,4431.0,None,0,0,4.0,1975,42 102,2 200 000
"Censorsvägen 6, Löddesnäs, Lomma",55.7267723,13.0210323,125.0,560.0,125.0,0,0,6.0,1969,34 754,4 800 000
"Bergsgatan 3, Centrum, Ånge",62.5270538,15.6666441,148.0,1560.0,60.0,0,0,7.0,1935,44 241,2 325 000
"Hundberget 246, Torpshammar, Ånge",62.489515370038085,16.36794116008599,69.0,1495.0,64.0,1,1,3.0,1950,28 000,350 000
"Konsumstigen 3, Svalöv, Svalövs",55.9162,13.1077127,116.0,502.0,None,0,0,5.0,1914,32 429,2 210 000
"Södra Sandåsgatan 59, Färjestaden, Mörbylånga",56.6372147,16.4792137,159.0,1740.0,None,0,0,5.0,1934,22 700,3 750 000
"Ask 733, Ask, Svalövs",55.9635,13.2439175,60.0,600.0,25.0,0,0,3.0,1909,None,500 000
"Korpralsgränd 5, Norr, Eksjö",57.6765230069,14.9626601014,130.0,1096.0,None,1,0,4.0,1911,32 285,2 600 000
"Sjöviksvägen 28A, Rönninge, Salems",59.1974612818,17.7371475806,155.0,1394.0,7.0,0,0,5.0,1987,39 200,8 000 000
"Floragatan 15, Sanden, Bodens",65.8161099345,21.6976483467,95.0,914.0,45.0,0,0,5.0,1959,37 730,1 670 000
"Nedre skogsbacken 10, Alafors, Ale",57.9264789149,12.0915948443,112.0,1087.0,144.0,1,0,7.0,1977,41 243,4 200 000
"Backsippestigen 8, Östra Brudbadet, Eksjö",57.6521424792,14.9726851319,145.0,668.0,41.0,1,1,5.0,1968,31 394,2 800 000
"Frövägen 3, Öster, Växjö",56.8726145491,14.832926987,127.0,728.0,20.0,1,0,4.0,1968,34 375,4 100 000
"Kvarngatan 13, Skivsta, Forshaga",59.52614,13.4750051,83.0,1310.0,60.0,0,0,5.0,1936,53 862,1 545 000
"Torgelsholmen 13, Resö, Tanums",58.81731176776758,11.193714788833159,56.0,876.0,44.0,1,0,4.0,1877,21 157,5 550 000
"Segerstavägen 12, Centralt, Knivsta",59.7207376813,17.7961385768,161.0,497.0,False,0,0,7.0,1973,51 365,4 000 000
"Klingagatan 33, Skarphagen, Norrköpings",58.57357866730784,16.15887697415891,137.0,776.0,None,1,1,4.0,1979,50 960,4 800 000
"Truedstorp norra 36, None, Bjuvs",55.9906592591577,12.998472634189456,96.0,584.0,72.0,1,0,4.0,1936,32 000,1 000 000
"Vikstaby 13, Viksta, Uppsala",60.07561217573086,17.635524555883887,168.0,5335.0,16.0,1,1,5.0,1909,40 995,4 295 000
"Tygelvägen 10, Häsängen, Karlskoga",59.32051767499591,14.486432046250027,124.0,935.0,95.0,0,0,5.0,1957,27 583,1 295 000
"Hertig Karls väg 4, Centralt, Trosa",58.897900723742374,17.55231350710571,109.0,774.0,100.0,0,0,7.0,1956,56 158,6 750 000
"Haråsvägen 13, Hindås, Härryda",57.70357847011228,12.460449669438818,98.0,1270.0,50.0,1,1,5.0,1939,32 000,3 100 000
"Kyrkbacken 72, Svärtinge, Norrköpings",58.6492538,16.0236454,125.0,1144.0,40.0,0,0,4.0,2006,53 250,5 100 000
"Segmentvägen 6, Staffanstorp, Staffanstorps",55.6498566,13.1999769,150.0,260.0,None,0,0,None,1973,35 466,4 200 000
"Sjökortsvägen 9, Torslanda - Andalen, Göteborgs",57.7050476,11.7601328,70.0,1150.0,30.0,0,0,2.0,1965,22 504,3 950 000
"Ängomsvägen 31, Matfors, Sundsvalls",62.3526840629875,17.044562641515,166.0,1397.0,30.0,0,0,6.0,1973,44 922,2 500 000
"Kråkövägen 20, None, Hudiksvalls",61.728910057054904,17.139402627822598,112.0,856.0,95.0,0,0,7.0,1971,31 400,2 850 000
"Rönnvägen 7, Bohus, Ale",57.8465424,12.018178,109.0,735.0,71.0,0,0,5.0,1966,28 700,4 895 000
"Vårbroddsvägen 1, Beddingestrand, Trelleborgs",55.3614922,13.431,176.0,811.0,40.0,0,0,5.0,1960,73 745,8 600 000
"Möllstorpsgatan 30, Färjestaden, Mörbylånga",56.6567345,16.48892,140.0,1190.0,None,0,0,7.0,1930,30 605,4 300 000
"Källeryd Marieberg 1, Källeryd, Herrljunga",58.1154633,13.1930885,105.0,1290.0,None,0,0,3.0,1925,33 606,1 500 000
"Bergaliden 24, Tulemarken, Sundbybergs",59.36933,17.9701042,137.0,708.0,40.0,0,0,6.0,1938,None,12 100 000
"Hoby mosse 323, Hoby, Lunds",55.7714462,13.1473923,259.0,4856.0,None,0,0,8.0,2022,29 300,8 050 000
"Norlindsvägen 6, Bromma Kyrka, Stockholms",59.3567361413,17.91794878,154.0,637.0,16.0,0,0,6.0,1909,48 135,10 900 000
"Dalvägen 5, Osby, Osby",56.3832720261,14.0291837736,140.0,1258.0,False,1,0,5.0,1974,47 430,1 875 000
"Nöttövägen 74, Karlholm, Tierps",60.5258114513,17.6010682174,86.0,1310.0,113.0,0,1,5.0,1959,41 288,1 650 000
"Hyltaskogsvägen 10, Skurup, Skurups",55.488846,13.504452,157.0,626.0,False,1,0,6.0,1982,56 094,2 100 000
"Violvägen 4, Ren, Bollnäs",61.3637129003,16.4254136841,112.0,1125.0,False,1,0,4.0,1986,25 008,1 620 000
"Sävstaholmsvägen 20, Göingegården, Varbergs",57.129621276,12.2705223569,116.0,653.0,9.0,1,0,4.0,2012,49 790,5 500 000
"Norra Kverrestad 809, Kverrestad, Tomelilla",55.5329914381,14.0193543994,290.0,1226.0,105.0,1,1,8.0,1934,69 609,3 050 000
"Förgyllargatan 5, Lagerlunda, Norrköpings",58.60668,16.167713,88.0,615.0,88.0,0,0,4.0,1963,35 968,3 750 000
"Skalleråsvägen 2, Ransta, Sala",59.8114103482,16.6245958609,155.0,1245.0,False,0,0,6.0,1974,35 918,1 730 000
"Strandskogen 100, Saxnäs / Öland, Mörbylånga",56.7006690596,16.4973248269,190.0,964.0,False,1,1,6.0,2019,21 400,5 200 000
"Kornbackegatan 16, Riseberga, Malmö",55.5970505734,13.0746326223,146.0,500.0,138.0,1,0,5.0,1976,47 700,4 350 000
"Domherrevägen 4, Lyckorna/löddeköpinge, Kävlinge",55.750514007,12.9894374397,177.0,1005.0,37.0,0,0,7.0,1990,43 657,6 500 000
"Sommarbo 226, Jordbro, Haninge",59.14533,18.1449928,144.0,220.0,20.0,0,0,5.0,1978,None,3 100 000
"Bergtorpstigen 67, Älvsjö/Långsjö, Stockholms",59.270502178,17.987904543,125.0,387.0,70.0,1,0,6.0,1966,47 402,7 250 000
"Yggenäs Nybo , None, Hagfors",60.1564204904,13.5374192783,72.0,19884.0,False,0,0,3.0,1930,17 760,730 000
"Hemsjövägen 80, Hemsjö, Alingsås",57.8623027289,12.4903296588,125.0,2406.0,False,1,0,6.0,1956,10 059,3 800 000
"Vallmovägen 9, Tollarp, Kristianstads",55.93746,13.9839687,139.0,908.0,17.0,0,0,6.0,1973,8 800,1 695 000
"Tallstigen 5, Knislinge, Östra Göinge",56.1894470099,14.0712753356,158.0,1076.0,95.0,0,0,5.0,1973,52 453,1 900 000
"Skånings-Åsaka Nyåker 1, Skara Nord - Landsbygd, Skara",58.436165,13.453708,186.0,2364.0,False,0,0,7.0,1978,36 500,1 200 000
"Tjädervägen 22, Ed, Dals-Eds",58.922592,11.910551,110.0,None,40.0,1,0,4.0,1990,25 865,500 000
"Tackjärnsgatan 44, Bäckby, Västerås",59.5947673488,16.4859119093,124.0,988.0,False,0,0,6.0,1971,33 200,3 030 000
"Arrebo Karlstorp 1, None, Boxholms",58.1275145307,15.1027724704,120.0,4594.0,False,0,0,3.0,1929,28 350,825 000
