adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Bergadalsgatan 7, Lagan, Ljungby",56.91868,13.98811,160.0,1218.0,99.0,0,0,8.0,1948,42 794,950 000
"Fredsgatan 23, Klippan, Klippans",56.13956,13.1256571,73.0,961.0,72.0,0,0,3.0,1946,None,1 170 000
"Valhallavägen 11, Centralt, Vingåkers",59.0319748,15.8755322,91.0,1349.0,91.0,0,0,4.0,1965,26 420,1 050 000
"Ragvaldsträsk 305, None, Skellefteå",64.60774,20.86148,112.0,10331.0,90.0,0,0,None,1934,24 883,2 800 000
"Lindblads väg 3, Skeda, Linköpings",58.3201890032814,15.571933740448818,196.0,2040.0,None,1,1,7.0,2002,65 000,6 250 000
"Slättfall 1, Bie, Katrineholms",59.1045227,16.20992,124.0,2071.0,53.0,0,0,4.0,1979,50 324,2 600 000
"Älgvägen 8, Lersätter, Kils",59.49661,13.3039074,99.0,883.0,99.0,0,0,5.0,1971,40 242,2 350 000
"Östergatan 39, Råå, Helsingborgs",56.0024719,12.7366009,101.0,820.0,106.0,0,0,4.0,1970,36 656,5 500 000
"Sockerbagaregatan 15, Utby, Göteborgs",57.7467537,12.0530062,58.0,468.0,58.0,0,0,4.0,1948,36 981,4 100 000
"Jomsborgsvägen 24, Bromma - Norra Ängby, Stockholms",59.3450432,17.9039345,103.0,476.0,62.0,0,0,7.0,1933,35 515,11 300 000
"Tryffelvägen 1, Eknäs, Nacka",59.30896,18.24973,188.0,751.0,None,0,0,9.0,1970,41 547,9 000 000
"Skärmartorp 24, Skärmartorp, Lekebergs",59.237323567895,14.8759736958711,179.0,3700.0,None,0,0,6.0,1920,72 750,4 500 000
"Östra Fjällvägen 32, Sävedalen, Partille",57.72988,12.0790815,127.0,776.0,68.0,0,0,4.0,1969,54 472,5 950 000
"Nya Prästgårdsvägen 6, Saleby, Lidköpings",58.3823543347357,13.1435600317106,141.0,797.0,None,0,0,5.0,1978,36 672,1 600 000
"Åsvägen 6, Centralt, Högsby",57.174220262212,16.014464854485,119.0,1025.0,67.0,0,0,6.0,1979,43 035,1 170 000
"Ådalsvägen 13, Löddeköpinge - Centralt, Kävlinge",55.75982495122413,13.019042682558785,120.0,922.0,66.0,0,0,5.0,1937,27 000,2 700 000
"Vedbyvägen 78, Klippan, Klippans",56.1347961,13.1825237,109.0,1271.0,24.0,0,0,5.0,1909,41 598,1 225 000
"Prästkragegatan 3, Roslätt, Svedala",55.52256,13.213315,125.0,574.0,30.0,0,0,4.0,1982,29 350,3 900 000
"Anells väg 10, Skogstorp, Eskilstuna",59.31977,16.490097,103.0,1100.0,103.0,0,0,4.0,1970,26 589,2 625 000
"Oxelvägen 7, Edsviken, Sollentuna",59.4171301820351,17.9779529401045,105.0,1104.0,113.0,0,0,7.0,2004,33 100,11 100 000
"Sjösätersvägen 2, Hällekis, Götene",58.63019756060489,13.438115603633607,76.0,1564.0,74.0,0,0,4.0,1950,28 900,950 000
"Humlegatan 11, Hässleholm - Östervärn, Hässleholms",56.15087,13.7868233,140.0,652.0,102.0,0,0,6.0,1962,46 358,2 800 000
"Ickorbottsvägen 18, LUDVIKA Ickorbotten, Ludvika",60.1704674,15.17224,80.0,2265.0,None,0,0,4.0,1934,24 177,1 105 000
"Flottiljvägen 13, Alnö, Sundsvalls",62.4184723,17.4184036,140.0,972.0,None,0,0,6.0,1974,40 739,3 350 000
"Åsenvägen 7, Målsryd, Borås",57.6816019005988,13.0491791786673,150.0,1820.0,40.0,0,1,6.0,1933,31 598,2 100 000
"Kallax strandväg 5, Kallax, Luleå",65.51213179535696,22.062361776040003,90.0,1848.0,None,0,0,4.0,1984,37 400,2 450 000
"Tvärredsvägen 32, Tvärred, Ulricehamns",57.72794,13.31205,140.0,3208.0,80.0,0,0,6.0,1945,33 498,1 800 000
"Östra Högåsvägen 20, Gånghester, Borås",57.7003625800286,13.0251738201471,90.0,851.0,90.0,1,0,5.0,1964,43 545,2 750 000
"Älvan 694, Älvan, Motala",58.4725,15.2848568,80.0,19003.0,5.0,0,0,3.0,1796,30 407,3 225 000
"Johannesgränd 1, Islingby, Borlänge",60.4893227,15.4686108,88.0,1165.0,53.0,0,0,3.0,1950,40 554,3 400 000
"Huså Bygatan 14, Huså, Åre",63.4903679,13.1227932,162.0,1726.0,54.0,0,0,11.0,1931,26 400,2 050 000
"Söderbyvägen 145, Västerhaninge, Haninge",59.054863,18.0748863,99.0,3250.0,76.0,0,0,5.0,1962,52 058,3 200 000
"Industrivägen 11, None, Vaggeryds",57.4982513583519,14.15824568692,95.0,896.0,46.0,0,0,4.0,1968,36 454,2 150 000
"Opalvägen 13, Vallås, Halmstads",56.68779,12.9196053,99.0,756.0,99.0,0,0,3.0,1974,42 865,3 000 000
"Friemansgatan 2, Valhalla, Eskilstuna",59.3847961,16.4977036,80.0,561.0,95.0,0,0,6.0,1947,39 681,3 130 000
"Blåklintsvägen 20, Östra Nibble, Hallstahammars",59.6143646,16.2545624,130.0,973.0,None,0,0,4.0,2016,44 038,3 495 000
"Valhallgatan 6, Centralt, Kils",59.5043406828,13.326522108,173.0,832.0,62.0,0,0,None,1934,55 553,3 275 000
"Furåsstigen 3, Enhörna, Södertälje",59.2276473912,17.5302188035,54.0,2260.0,50.0,1,0,3.0,1966,17 500,5 200 000
"Krokvägen 6, Centrala Herrljunga, Herrljunga",58.072727711,13.0347676878,110.0,593.0,10.0,0,0,4.0,1986,32 800,1 120 000
"Kringelhejdevägen 3, Falsterbo, Vellinge",55.4021627123,12.8388865041,145.0,1015.0,False,0,0,6.0,1983,43 420,7 650 000
"Eklidsvägen 17, Alafors, Ale",57.929768,12.097742,93.0,None,None,1,0,4.0,2015,29 450,3 500 000
"Salgutsred Björkeberg , Kinnahult, Marks",57.5442648738,12.7397960916,90.0,19000.0,False,0,0,4.0,1935,25 700,2 400 000
"Skolgränd 2, Valskog, Kungsörs",59.4438667,15.947526,90.0,873.0,90.0,0,0,3.0,1938,58 240,995 000
"Nyhemsgatan 4, Ekeby, Bjuvs",56.0021771362,12.968863416,120.0,899.0,73.0,0,0,5.0,1963,46 100,1 595 000
"Stenbyvägen 3, Mölnbo, Södertälje",59.04664,17.4206944,70.0,1695.0,None,0,0,4.0,2006,32 300,2 950 000
"Edsvära Stomslund 1, Kvänum med omnejd, Vara",58.2337247648,13.1886692887,120.0,2930.0,8.0,0,0,4.0,1909,31 613,1 150 000
"Botorp Bäckalyckan , Broddetorp, Falköpings",58.2893732072,13.6260509491,72.0,1920.0,False,0,0,5.0,1974,22 502,1 000 000
"Munksundsvägen 33, Munksund, Piteå",65.2834491168,21.4968713521,85.0,1265.0,85.0,0,0,3.0,1939,38 049,1 180 000
"Vasagatan 10, Östhammar, Östhammars",60.2551711465,18.3707927825,125.0,961.7,80.0,0,0,5.0,1957,27 646,2 200 000
"Glimmervägen 12, Paradiset, Fagersta",60.0038438766,15.8283506121,155.0,900.0,48.0,1,0,5.0,1982,54 216,2 750 000
"Bojvägen 26, Råneå, Luleå",65.8616626787,22.3087223956,109.0,1470.0,109.0,1,0,5.0,1979,60 690,1 400 000
"Dolkvägen 2, Vallås, Halmstads",56.68253,12.9251833,165.0,729.0,None,0,0,5.0,1972,48 000,3 600 000
"Bohult 37, None, Bollebygds",57.8344317122,12.6721422426,105.0,2988.0,False,0,0,5.0,1939,28 712,2 600 000
"Vojakkala 245, Mattila - Vojakkala, Haparanda",65.9050610144,24.0933316082,108.0,125178.0,5.0,0,1,5.0,1909,26 253,1 625 000
"Öströms väg 19, Vålberg, Karlstads",59.3868455271,13.1864777824,51.0,1304.0,False,1,0,3.0,1940,31 630,880 000
"Stenkumla Kube 406, None, Gotlands",57.5469986528,18.2620868886,150.0,2559.0,41.0,0,0,6.0,1988,37 131,4 400 000
"Tryserum Brandbäcken 1, None, Valdemarsviks",58.1739034896,16.486177465,60.0,2342.0,13.0,1,0,3.0,1890,21 124,1 800 000
"Tjuse 805, Örebro, Örebro",59.3346176,15.1890278,35.0,1414.0,None,0,0,2.0,1948,2 200,775 000
"Mellanvägen 1, Gråbo - Centralt, Lerums",57.8374374562,12.292807047,164.0,1030.0,96.0,0,0,7.0,1961,48 500,3 100 000
"Splintgatan 2, Kulbacken, Västerviks",57.766674,16.6472855,123.0,1230.0,71.0,0,0,4.0,1951,38 100,2 630 000
"Ersnäsvägen 63, Ersnäs, Luleå",65.52759,21.8006954,159.0,2109.0,19.0,0,0,3.0,1909,29 775,2 825 000
"Tomtavägen 17, Tenhult, Jönköpings",57.7033134782,14.329584031,147.0,678.0,False,1,1,6.0,1979,44 047,3 500 000
"Kollebergavägen 32, Ljungbyhed, Klippans",56.0706995207,13.2588037045,115.0,1507.0,50.0,1,0,5.0,1950,37 440,1 650 000
"Travvägen 16, Bålsta - Västra Gillmarken, Håbo",59.568741911,17.5030856604,110.0,560.0,110.0,1,0,5.0,1975,36 201,3 400 000
"Nämndemansvägen 8, Ven, Landskrona",55.9027126072,12.7168029208,100.0,1000.0,False,0,0,5.0,1970,21 200,4 400 000
"Skolgatan 3, None, Melleruds",58.699214523898924,12.458333171084755,115.0,747.0,None,1,1,5.0,1903,37 860,600 000
"Strömgatan 3, Kungsbacka, Kungsbacka",57.4943852021,12.075969741,83.0,700.0,83.0,0,0,4.0,1950,41 458,5 600 000
"Beckasinvägen 1D, Rosenkälla, Nyköpings",58.752391093114916,17.053201216849487,107.0,948.0,107.0,0,0,4.0,1963,53 029,2 870 000
"Hantverksgatan 6, Kosta, Lessebo",56.84108320726514,15.397237140117326,90.0,2194.0,45.0,0,0,4.0,1909,None,340 000
"Bråviksvägen 42, None, Norrköpings",58.607261972504276,16.253064756884875,140.0,1485.0,20.0,0,0,6.0,1930,None,5 700 000
"Skuggarvet 88, Skuggarvet, Falu",60.654192917074006,15.676113959421118,150.0,3845.0,None,0,0,4.0,2004,30 864,3 150 000
"Hansjonsgatan 30, Färnäs, Mora",60.99661952436749,14.621697542755285,161.0,4540.0,None,1,0,5.0,1907,65 969,2 650 000
"Flakabergsvägen 19, Bergsviken, Piteå",65.30797553708341,21.39351024490557,132.0,1057.0,35.0,0,0,5.0,1944,48 400,1 400 000
"Granvägen 6, Lidköping, Lidköpings",58.52748758187273,13.12671015205806,58.0,882.0,58.0,0,0,2.0,1937,37 014,2 350 000
"Kvarnbergsvägen 2, Ramvik, Härnösands",62.817837837798535,17.855908971314683,66.0,1325.0,66.0,1,1,4.0,1944,22 334,255 000
"Hobborn 90, Sundborn, Falu",60.64240921284345,15.750596648545473,203.0,1998.0,83.0,0,0,7.0,1976,38 769,3 300 000
"Enetorpsvägen 17, Stockamöllan, Eslövs",55.94478302947936,13.363319484867507,121.0,1402.0,None,1,0,4.0,1909,37 374,1 750 000
"Bridgevägen 7A, Stortorp, Huddinge",59.2385696664757,18.12671342021255,94.0,983.0,58.0,1,1,6.0,1948,36 703,6 750 000
"Bastetorpsvägen 15, Råda Mosse, Lidköpings",58.50431615290877,13.117359957191583,99.0,556.0,9.0,1,0,4.0,2003,29 755,3 050 000
"Bondegatan 3, Kungsör, Kungsörs",59.41689558811221,16.100081565588106,84.0,884.0,84.0,0,0,4.0,1962,38 662,1 600 000
"Kanalvägen 6, Trångfors, Bodens",65.82188626656016,21.615338894978045,81.0,1000.0,32.0,0,0,3.0,1977,44 661,845 000
"Katarina Bröms väg 8, Åmot, Ockelbo",60.9640103429,16.455580757,103.0,1632.0,87.0,0,0,3.0,1949,27 647,495 000
"Västergatan 18, Vollsjö, Sjöbo",55.70485615343694,13.786463810503166,98.0,812.0,72.0,0,0,4.0,1943,33 603,1 290 000
"Litslena-Åby 2, Grillby, Enköpings",59.66305855795369,17.24294451825829,70.0,None,70.0,0,0,3.0,1937,19 300,1 500 000
"Östermalmsgatan 6, Alstermo, Uppvidinge",56.97199216324914,15.674522453435237,118.0,1495.0,115.0,1,0,5.0,1948,None,650 000
"Småbrukarvägen 13, Sundby, Stockholms",59.367879739816985,17.919256170083894,81.0,623.0,73.0,0,0,4.0,1944,41 806,5 150 000
"Gammelgatan 12, Fagervik, Timrå",62.50569228421443,17.402791604373267,160.0,1080.0,None,1,0,5.0,1911,None,1 325 000
"Uvedsvägen 5, None, Hagfors",60.0226748113,13.6891187347,116.0,5540.0,65.0,0,1,5.0,1909,35 160,700 000
"Rönnvägen 13, Halmstad, Halmstads",56.68271527107995,12.881564938104207,131.0,477.2,64.0,1,0,5.0,1956,41 338,2 695 000
"Hästhovsvägen 2, Snapptuna, Vallentuna",59.547584467285944,18.076740743249704,130.0,1052.0,130.0,0,0,8.0,1966,49 834,5 250 000
"Stenbrottsvägen 13, Huddinge, Huddinge",59.23472237902318,18.009360135235575,107.0,1334.0,22.0,1,0,5.0,1961,None,5 600 000
"Madrigalvägen 18, Forssa, Borlänge",60.50222556979102,15.416731416480307,124.0,892.0,30.0,1,0,5.0,1978,37 020,3 200 000
"Vitpeppargränd 11, Mantorp, Mjölby",58.351831561177804,15.268111706045564,142.0,565.0,None,1,0,5.0,1980,34 513,3 000 000
"Örtgatan 32, Borlänge, Borlänge",60.51242129446244,15.417459654680794,115.0,976.0,115.0,0,0,7.0,1968,60 287,3 150 000
"Sisseläng 339, Gräsö, Östhammars",60.38379396375138,18.400728467981942,65.0,2693.0,None,1,0,4.0,1991,17 700,2 725 000
"Lönnbacksvägen 2, Gångholmen, Västerås",59.524780541762134,16.527224613330837,70.0,2100.0,70.0,1,0,4.0,1973,45 700,1 200 000
"Jordliden 30, Kungälv, Kungälvs",57.88407,11.96894,86.0,None,None,0,0,3.0,1979,15 360,2 750 000
"Klockarvägen 6, Granberg, Bollnäs",61.33369418115093,16.388678074119397,90.0,933.0,89.0,1,0,4.0,1960,36 125,1 895 000
"Borensvägen 115, Borenshult, Motala",58.5630485923,15.0847703693,101.0,913.0,67.0,0,0,4.0,1939,36 300,2 300 000
"Noltorp Täppan 1, Brevik, Karlsborgs",58.4632652025,14.3990732917,186.0,11627.0,11.0,0,0,7.0,1909,47 687,2 650 000
"Fjällstigen 7, None, Hudiksvalls",61.72246949513398,17.09591492118828,56.0,775.0,50.0,0,0,3.0,1942,34 700,2 100 000
"Grindklykan 9, Grinden, Kungälvs",57.8676,11.9424753,114.0,729.0,None,0,0,4.0,1989,37 778,4 800 000
"Backvägen 20, Västra Jakobsberg, Järfälla",59.42763,17.8172874,157.0,714.0,None,0,0,6.0,2019,34 232,8 550 000
"Vallvägen 6, Unnaryd, Hylte",56.958371187836,13.5336803352706,109.0,900.0,15.0,0,0,4.0,1978,35 229,900 000
"Vråkstigen 17, Salem, Salems",59.1951065,17.77479,112.0,402.0,None,0,0,5.0,1974,28 816,3 905 000
"Jönköpingsvägen 29, None, Tranås",57.9927,14.8554544,77.0,694.0,None,0,0,3.0,1909,20 720,550 000
"Hästskon 10, Rydöbruk, Hylte",56.9606475132557,13.1225496804088,100.0,891.0,100.0,0,0,5.0,1967,43 247,675 000
"Ortgatan 40, Vidingsjö, Linköpings",58.37906,15.6392832,102.0,660.0,106.0,0,0,4.0,1969,45 395,4 495 000
"Annehill 3, Bålsta Eneby, Håbo",59.5624161,17.50773,112.0,810.0,112.0,0,0,6.0,1976,59 855,5 300 000
"Fredmans gränd 3, Torshälla, Eskilstuna",59.41269,16.4777641,175.0,901.0,95.0,0,0,10.0,1963,61 500,3 200 000
"Bindarevägen 7, Djurängen, Kalmar",56.68825,16.32701,110.0,869.0,135.0,0,0,4.0,1967,39 500,4 390 000
"Källundavägen 29, Skepparslöv, Kristianstads",56.01909,14.0577726,50.0,1051.0,None,0,0,3.0,1890,47 300,875 000
"Krämarevägen 5, Sjöbo, Sjöbo",55.629303,13.715271,110.0,773.0,14.0,0,0,6.0,1966,89 595,2 210 000
"Frövidalsgatan 26, Frövi, Lindesbergs",59.4723255542298,15.3633619554426,86.0,933.0,80.0,0,0,4.0,1967,75 401,960 000
"Lillängsgatan 10, Östervåla, Heby",60.1834679,17.1780167,84.0,1137.0,96.0,0,0,3.0,1953,29 344,1 900 000
"Gemönsvägen 8, Gemön, Älmhults",56.5621,14.142354,134.0,1368.0,38.0,0,0,None,1971,28 513,1 820 000
"Bladgränd 7, Björklinge, Uppsala",60.0335045,17.5393543,110.0,790.0,110.0,0,0,6.0,1971,51 240,3 310 000
"Siggesbo 310, Bergkvara, Torsås",56.401825,16.041357,74.0,62149.0,None,0,0,4.0,1899,27 000,1 625 000
"Nyckelby 177, None, Lindesbergs",59.4458275,15.696723,None,19200.0,None,0,0,None,1879,9 570,2 400 000
"Folksångsgatan 142, Vårsången, Malmö",55.5536766,13.0158978,135.0,291.0,None,0,0,None,1981,29 935,2 970 000
"Kolviksterrassen 4, Kolvik, Värmdö",59.3239021,18.4832382,148.0,518.0,None,0,0,6.0,2016,32 346,8 500 000
"Åbroddsvägen 3, Kummelnäs, Nacka",59.35011850364215,18.292881071064247,157.0,2977.0,None,0,0,6.0,2007,31 400,8 000 000
"Katrinelundsvägen 10, Killinge, Lidingö",59.3514938,18.2094822,144.0,1285.0,None,0,0,7.0,1910,34 136,12 500 000
"Åsbranten 20, Sandudden, Ekerö",59.2733955,17.7745113,157.0,1000.0,None,0,0,5.0,2009,56 862,9 500 000
"Villagatan 11, Valskog, Kungsörs",59.4442062,15.9476023,116.0,1530.0,5.0,0,0,6.0,1900,41 550,1 800 000
"Vändtegsvägen 10, Greby, Norrköpings",58.55302,15.9707985,116.0,850.0,116.0,0,0,5.0,1970,45 664,3 500 000
"Hjortrongatan 5, Vega, Västerås",59.6332855,16.53717,122.0,825.0,80.0,0,0,6.0,1962,47 500,3 525 000
"Sofielundsvägen 38, Strömsholm, Hallstahammars",59.5330925,16.2458439,162.0,818.0,None,0,0,5.0,2018,42 849,3 950 000
"Snöstigen 30, Södra Mosebacke, Gällivare",67.16721,20.6333256,134.0,884.0,34.0,0,0,5.0,1972,47 581,2 200 000
"Södra Bangatan 1, Centralt, Nässjö",57.6486664,14.6967945,190.0,756.0,80.0,0,0,8.0,1913,48 749,2 000 000
"Tuvedalsvägen 20, Fjärås, Kungsbacka",57.4320259,12.1512814,107.0,1213.0,33.0,0,0,4.0,1961,40 706,3 200 000
"Odonvägen 21, Ormsta, Vallentuna",59.54629,18.1025486,161.0,804.0,None,0,0,5.0,1987,50 988,5 750 000
"Långaredsvägen 206, Långared, Alingsås",58.0227661,12.5310774,109.0,1672.0,61.0,0,0,6.0,1990,43 318,2 795 000
"Elbetorpsvägen 1, Västra Ingelstad, Vellinge",55.490345,13.1145887,114.0,780.0,149.0,0,0,7.0,1965,40 533,4 300 000
"Holländarehusvägen 5, Bjärred - Löddesnäs, Lomma",55.7282944,13.0047617,145.0,316.0,None,0,0,5.0,1976,49 367,4 800 000
"Sölvesborgsvägen 24, Högadal, Karlshamns",56.1841164,14.8508549,126.0,915.0,63.0,0,0,5.0,1932,43 747,2 325 000
"Åvägen 3, Skultuna, Västerås",59.72379,16.4254646,152.0,1044.0,102.0,0,0,7.0,1944,53 895,2 250 000
"Kocktorpsvägen 15B, Björknäs, Nacka",59.3147964,18.2370453,193.0,1485.0,None,0,0,6.0,2002,39 300,8 650 000
"Snickartorpsvägen 21, Smedstorp, Kumla",59.1457558,15.1440392,151.0,976.0,30.0,0,0,5.0,1996,49 375,4 100 000
"Jägarvägen 10 A, Sunnersta, Uppsala",59.79024,17.65132,172.0,914.0,None,0,0,7.0,1977,44 971,4 990 000
"Lindvägen 30, Lärbro - Norra Gotland, Gotlands",57.7868499724505,18.7813728298686,176.0,2000.0,60.0,0,0,6.0,1918,14 994,1 815 000
"Syrenvägen 3, Nilstorp, Lunds",55.6922836,13.2003412,182.0,843.0,57.0,0,0,6.0,1929,85 711,10 500 000
"Landskapsgatan 7, Skurup, Skurups",55.4719657637,13.501092158,121.0,649.0,48.0,0,0,5.0,2002,50 400,3 695 000
"Karolinavägen 15, Hallstavik, Norrtälje",60.0418006243,18.6048098306,145.0,757.0,False,0,0,None,1976,61 000,2 000 000
"Sundetvägen 29, Norsesund, Lerums",57.8669318898,12.4415796876,173.0,994.0,None,0,1,7.0,2022,None,6 200 000
"Gisenvägen 2, Edsbro, Norrtälje",59.885128,18.49177,155.0,3236.0,37.0,1,1,7.0,1982,37 236,3 050 000
"Lundby 308, Slöinge, Falkenbergs",56.8419149414,12.7160347763,125.0,1922.0,60.0,1,1,4.0,1944,9 700,2 350 000
"Norra Björkevägen 49, Norra Björke, Trollhättans",58.2732990544,12.5064630714,112.0,1016.0,74.0,1,0,7.0,1985,29 432,1 000 000
"Vigelsjövägen 28, Centrala Norrtälje, Norrtälje",59.7614269919,18.6781669204,77.0,1553.0,121.0,1,1,6.0,1939,52 750,3 200 000
"Astervägen 2, Ulricehamn, Ulricehamns",57.7769813379,13.4145507385,140.0,701.0,False,1,0,6.0,1981,45 596,1 995 000
"Östra Skolgatan 12, Bergnäset, Luleå",65.57564,22.0877914,127.0,891.0,126.0,0,0,6.0,1964,25 356,3 850 000
"Upplanda 204, Örbyhus, Tierps",60.2298057542,17.7267923861,65.0,1293.0,64.0,0,0,3.0,1942,26 719,1 010 000
"Varola Nybygget , Varola, Skövde",58.3291959813,13.9942680375,100.0,1170.0,100.0,0,0,3.0,1909,23 165,1 320 000
"Stensjökullen 71, Blåsmark, Piteå",65.2435919153,21.2748646355,124.0,3920.0,35.0,0,0,3.0,2007,49 215,1 200 000
"Täng 105, Ås, Krokoms",63.2451682056,14.5464879381,111.0,108730.0,81.0,0,0,4.0,1884,30 900,9 200 000
"Södra Långgatan 20, Bredbyn, Örnsköldsviks",63.4471362174,18.1098526868,None,954.0,None,1,0,1.0,None,48 700,250 000
"Varstensvägen 16C, Söderköping, Söderköpings",58.45003811221337,16.447856668993463,45.0,3455.0,30.0,0,0,2.0,1920,26 343,2 000 000
"Kärrarpsvägen 260, Kärrarp, Åstorps",56.14804208766123,13.006118172831298,220.0,17706.0,None,0,0,None,None,None,3 300 000
"Långholmsvägen 3, Sjövik, Lerums",57.9127150066,12.3741756531,140.0,1998.0,False,0,0,4.0,1975,26 710,3 000 000
"Gruvvägen 45, Brandkärr, Nyköpings",58.763825352165284,17.020568662691,158.0,702.0,158.0,1,1,7.0,1965,48 055,4 300 000
"Stavby 105, Alunda, Uppsala",60.010528374072784,17.96484274114532,69.0,1760.0,5.0,1,1,3.0,1920,None,2 100 000
"Hårsfjärdsstigen 15, Årsta Havsbad, Haninge",59.082136135095816,18.168270658424706,39.0,875.0,None,0,0,2.0,1932,28 936,3 000 000
"Hagtäktsvägen 26, Liljan, Falu",60.541652570582244,15.572248040309525,100.0,2055.0,25.0,0,0,4.0,1957,24 627,2 500 000
"Verkstadsgatan 2A, Tillberga, Västerås",59.686745937281145,16.6200274890315,154.0,987.0,None,1,0,7.0,2005,39 627,3 100 000
"Andra villavägen 3, Puketorp, Partille",57.72207803011046,12.08294275112565,126.0,774.0,91.0,0,0,6.0,1946,19 400,6 600 000
"Ramgatan 1, Centrum, Vara",58.26110628927722,12.972578686387479,120.0,907.0,None,1,0,4.0,2010,None,3 550 000
"Kärrdalsvägen 73, Kärrdalen, Göteborgs",57.7435361530504,11.916423008781113,134.0,779.0,None,0,0,5.0,1962,32 251,6 700 000
"Ulvviksstrand 345, Ulvvik, Härnösands",62.67449697407469,17.9114395027972,105.0,1270.0,None,1,0,6.0,1999,38 345,3 050 000
"Enebobacken 9, Alster, Karlstads",59.399042626564814,13.622242974036379,None,1800.0,None,0,0,None,None,None,1 450 000
"Kantarellstigen 11, Uddevalla, Uddevalla",58.36661239330732,11.949484705001913,75.0,732.0,75.0,1,0,4.0,1965,34 010,1 800 000
"Båtyxgatan 4, Bjurhovda, Västerås",59.627981981440946,16.612221421149812,143.0,894.0,53.0,1,0,5.0,1970,52 200,3 000 000
"Stråkvägen 5, Österbybruk, Östhammars",60.19806120865627,17.89047419981857,72.0,1079.0,72.0,0,0,3.0,1944,37 300,1 650 000
"Kärrängsvägen 19, Hammarö, Hammarö",59.3215005243021,13.513277310630333,181.0,784.0,None,1,0,5.0,1981,45 000,2 850 000
"Lekombergsvägen 14, Sörvik, Ludvika",60.19836624412067,15.139574770106003,144.0,2316.0,15.0,0,0,4.0,1920,39 857,1 400 000
"Åsenvägen 92, Jönköping, Jönköpings",57.77369802066616,14.124881942593943,130.0,1164.0,31.0,0,0,None,1923,None,4 800 000
"Gärdestigen 2, Visby, Gotlands",57.6155571851,18.2880620842,129.0,641.0,15.0,0,0,4.0,1963,41 543,4 200 000
"Tunnelvägen 2, Enköping, Enköpings",59.62448150238124,16.94504252823023,97.0,None,97.0,1,0,7.0,1965,75 679,1 900 000
"Flygarevägen 17B, None, Höörs",55.93245297429648,13.53499736695991,68.0,615.0,None,0,0,3.0,1850,22 648,1 300 000
"Mjölnarvägen 8, Viksjöfors, Ovanåkers",61.33778239711342,15.959416140391973,71.0,1122.0,5.0,0,1,3.0,1910,26 756,700 000
"Risgatan 23, Vitberget, Skellefteå",64.76186711325904,20.964684095868986,84.0,806.0,84.0,1,0,4.0,1956,35 531,2 950 000
"Skolvägen 1B, Hällby, Eskilstuna",59.3899550082,16.4284018433,110.0,801.0,60.0,1,1,4.0,1931,46 621,2 775 000
"Kopparmoravägen 6, Norra Kopparmora, Värmdö",59.336083335728084,18.5640069431082,146.0,2223.0,None,1,1,6.0,2011,49 499,5 600 000
"Kullgärdet 62, Bjursås, Falu",60.729356118825024,15.426368031107307,103.0,1105.0,None,0,0,4.0,1988,43 330,2 195 000
"Lindalsvägen 59, Hanviken, Tyresö",59.234075621252416,18.209487934943997,90.0,1500.0,None,0,0,4.0,1961,67 467,5 650 000
"Vangstagatan 1, Brännan, Härnösands",62.63409855956331,17.95334323199136,123.0,574.0,25.0,1,1,6.0,1909,39 801,1 590 000
"Östra Spöland 44, Östra Spöland, Vännäs",63.93846308354343,19.867375502057477,204.0,2001.0,110.0,0,0,8.0,1930,40 000,2 800 000
"Norra vägen 74, Getingen, Kalmar",56.67645,16.3485928,150.0,1200.0,82.0,0,0,5.0,1931,36 000,5 000 000
"Hyltegatan 4, Hestra, Gislaveds",57.4488971208273,13.5975233356037,94.0,855.0,94.0,0,0,5.0,1972,38 300,1 035 000
"Östansjö 160, Lucksta, Sundsvalls",62.2771225,16.8983421,122.0,3725.0,30.0,0,0,4.0,None,26 328,1 000 000
"Smedjegatan 4, Fjugesta, Lekebergs",59.1709824,14.874054,104.0,935.0,60.0,0,0,4.0,1948,43 105,1 450 000
"Parkuddsgatan 4, Backadal, Göteborgs",57.7490273,11.9773121,115.0,948.0,94.0,0,0,5.0,1947,52 879,4 850 000
"Hasselvägen 15, Nedre Aggerud, Karlskoga",59.30552,14.5083981,98.0,1048.0,99.0,0,0,4.0,1963,57 060,1 500 000
"Guldflyvägen 25, Åled, Halmstads",56.75184,12.9420719,137.0,732.0,31.0,0,0,6.0,1979,55 896,2 900 000
"Första Tvärgatan 24, Marieberg, Örebro",59.2230339,15.1530666,130.0,1073.0,130.0,0,0,8.0,1970,62 928,6 100 000
"Stavsrydsvägen 8, Broby, Östra Göinge",56.3086433,14.0175419,76.0,2460.0,None,0,0,4.0,1928,None,500 000
"Måbärsvägen 6, Täppan, Staffanstorps",55.6362076,13.2075558,160.0,449.0,40.0,0,0,6.0,1969,44 180,4 965 000
"Vårvägen 21, None, Kils",59.5012169,13.3354588,136.0,990.0,20.0,0,0,None,1982,54 148,1 100 000
"Vintervägen 14, Bollstanäs, Upplands Väsby",59.5000038,17.9405556,95.0,None,None,1,0,5.0,1977,12 000,3 075 000
"Piaffvägen 2, Hofterup, Kävlinge",55.8008766,12.986311,102.0,1092.0,96.0,0,0,4.0,1968,41 737,4 300 000
