adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Råda Häggene 7, Lidköping, Lidköpings",58.48236839849091,13.071813771188376,169.0,3773.0,None,1,0,7.0,1850,40 613,2 800 000
"Örviks byväg 2, Herräng, Norrtälje",60.10346537392083,18.627479965567986,121.0,5371.0,20.0,0,0,5.0,1900,32 269,950 000
"Västra Högbyvägen 4, Högby, Finspångs",58.7096583505,15.7629022448,185.0,1234.0,16.0,1,1,6.0,1891,None,2 650 000
"Husmansvägen 11, Sundborn, Falu",60.65037603003857,15.765042122082605,196.0,1148.0,None,1,1,7.0,1975,50 608,3 650 000
"Kyrkogatan 19, Fågelfors, Högsby",57.20329410520092,15.847541419586658,84.0,894.0,84.0,1,0,4.0,1964,None,360 000
"Synevägen 33, Södra Sunderbyn, Luleå",65.65704522539413,21.951875737299336,120.0,545.0,33.0,1,0,5.0,1984,34 363,3 500 000
"Furirvägen 6, Mesta, Eskilstuna",59.35133260347026,16.44805114009506,125.0,871.0,18.0,1,0,6.0,1970,42 888,3 450 000
"Skattevägen 7, Stävie Ljung - Furulund, Kävlinge",55.77530707684281,13.073697785794916,163.0,1021.0,None,1,0,7.0,1979,38 100,4 000 000
"Egebyvägen 3, None, Hallsbergs",59.1382675,15.3435078,101.0,1061.0,78.0,0,0,5.0,1964,52 621,1 100 000
"Körsbärsliden 16, Örkelljunga, Örkelljunga",56.2900734,13.2662992,180.0,1178.0,None,0,0,8.0,1982,58 839,2 200 000
"Borrvägen 2, Gropen, Lekebergs",59.1624565,14.82756,None,3710.0,None,0,0,7.0,1930,74 500,2 000 000
"Ekgatan 5, Vinslöv, Hässleholms",56.1024,13.9058809,117.0,705.0,None,0,0,4.0,1983,35 278,2 300 000
"Centralgatan 14, Centrum, Ånge",62.5263176,15.6582966,126.0,1495.0,75.0,0,0,5.0,1937,43 301,370 000
"Hov 116, None, Sundsvalls",62.40368,17.1861763,288.0,4510.0,62.0,0,0,11.0,1909,73 900,3 975 000
"Svartsättravägen 47, Rånäs - Svartsättra, Norrtälje",59.7882652,18.166481,35.0,1684.0,None,0,0,2.0,1990,21 208,1 325 000
"Fågelvägen 19, Haga, Sundsvalls",62.4046976413968,17.3197752441386,96.0,841.0,96.0,0,0,4.0,1960,37 192,3 900 000
"Stora Vallgatan 35, Skänninge, Mjölby",58.3903275,15.0835066,60.0,740.0,60.0,0,0,2.0,1942,41 380,1 315 000
"Åstavägen 8, Hedentorp, Kristianstads",56.011013,14.1538544,115.0,637.0,None,0,0,5.0,1909,46 963,1 585 000
"Gnejsvägen 12, Bromma Ålsten, Stockholms",59.3277969,17.9568157,124.0,1039.0,56.0,0,0,7.0,1942,66 569,13 900 000
"Åskottvägen 2, Ås, Krokoms",63.2415,14.5742655,160.0,2047.0,78.0,0,0,5.0,1921,35 223,3 600 000
"Sollerövägen 37, Bromma - Nockeby, Stockholms",59.3233948,17.9293346,270.0,568.0,57.0,0,0,8.0,1935,67 338,20 000 000
"Rannevägen 31, Tofta, Varbergs",57.1780319,12.2978067,105.0,1334.0,80.0,0,0,4.0,1967,42 690,3 650 000
"Vårlöksvägen 13, Hammerö, Kungsbacka",57.47612,12.0938492,187.0,1073.0,40.0,0,0,7.0,1974,37 530,4 750 000
"Forsby 15, None, Uppsala",60.047287,17.4958954,170.0,3134.0,None,0,0,6.0,1909,43 846,3 300 000
"Sahlens väg 11, Ljunghusen, Vellinge",55.39785,12.923974,390.0,2500.0,50.0,0,0,9.0,2010,86 950,31 000 000
"Östermalmsvägen 33, None, Finspångs",58.71071274286154,15.791350273463989,166.0,838.0,77.0,0,1,4.0,1937,29 100,830 000
"Skymningsstigen 5, Bergshamra/Enviken, Norrtälje",59.6206322,18.626545,78.0,1714.0,None,0,0,3.0,1977,16 200,1 900 000
"Lokegatan 16, None, Sigtuna",59.6146049,17.82404,147.0,607.0,None,0,0,5.0,1975,48 130,3 700 000
"Näktergalsvägen 11, Södra Sandby, Lunds",55.71218711630146,13.339304840463088,147.0,480.0,None,1,0,5.0,1973,44 800,3 200 000
"Stättehusvägen 2, Genarp, Lunds",55.59664631230344,13.40586547556364,139.0,647.0,None,1,1,5.0,1973,32 500,3 400 000
"Villebrådsstigen 20, Hertsön, Luleå",65.58452904520337,22.24698054149654,120.0,676.0,None,0,0,5.0,1975,54 200,2 550 000
"Rådjursstigen 18, Genarp, Lunds",55.59207511026749,13.393022025960562,153.0,930.0,7.0,1,0,6.0,2008,42 500,5 300 000
"Gropevägen 5, Östervärn, Hässleholms",56.1512146,13.7814312,85.0,751.0,85.0,0,0,3.0,1957,35 839,995 000
"Månsta 235, Fåker, Östersunds",62.97239,14.5713682,135.0,2367.0,105.0,0,0,7.0,1966,34 800,1 760 000
"Kroksjövägen 142, Gunnilse, Göteborgs",57.8159027,12.10133,110.0,1566.0,None,0,0,3.0,1963,26 500,1 450 000
"Flintgatan 30, Boliden, Skellefteå",64.860054,20.3872929,112.0,980.0,112.0,0,0,5.0,1977,38 220,680 000
"Vårdkasevägen 19, Skälby, Järfälla",59.3935547,17.8447571,132.0,1568.0,55.0,0,0,5.0,1969,34 898,7 500 000
"Lindgatan 3, Trelleborg, Trelleborgs",55.3737068,13.1755047,95.0,475.0,85.0,0,0,5.0,1936,44 317,2 900 000
"Dekarsön 185, None, Örnsköldsviks",63.25623070154145,18.808825394075104,186.0,1594.0,94.0,0,0,6.0,1929,34 100,3 950 000
"Kvarnbacken 17, Kvarnbacken, Alingsås",57.9465065,12.5125217,145.0,279.0,12.0,0,0,6.0,1981,57 453,3 750 000
"Föreningsgatan 13, Ljungbyhed, Klippans",56.0725136,13.2349892,100.0,630.0,None,0,0,4.0,1922,20 693,1 625 000
"Propssvängen 8, None, Timrå",62.49946,17.3852615,94.0,1029.0,48.0,0,0,4.0,1985,45 119,2 100 000
"Landstormsvägen 17, Sörby, Örebro",59.2606659,15.2168427,93.0,600.0,71.0,0,0,5.0,1942,34 954,5 200 000
"Ludaröd 2202, Ludaröd, Tomelilla",55.7024231,14.0099583,150.0,4974.0,None,0,0,7.0,1909,29 580,2 950 000
"Stora Stenslättsvägen 8, Stenslätten, Värmdö",59.39901,18.45213,120.0,3814.0,35.0,0,0,5.0,1996,24 185,5 500 000
"Egnahemsvägen 27, Bollebygd, Bollebygds",57.6666386838858,12.5552100554665,125.0,612.0,80.0,0,0,6.0,1966,64 357,2 400 000
"Stenkumla Bertels 100, None, Gotlands",57.56429,18.2722149,120.0,5089.0,12.0,0,0,5.0,1909,38 300,3 750 000
"Alpgatan 33, Öster, Växjö",56.8737755,14.8295631,218.0,1045.0,None,0,0,6.0,1970,38 770,5 500 000
"Frejgatan 18, Ryttarhagen, Mjölby",58.3226929,15.1040106,94.0,596.0,24.0,0,0,3.0,1980,28 069,2 050 000
"Östergatan 10, Vollsjö, Sjöbo",55.70319,13.7887859,108.0,1195.0,41.0,0,0,5.0,1914,38 462,1 150 000
"Frejagången 1, Torsgården, Vellinge",55.4635849,13.0152416,139.0,360.0,None,0,0,5.0,1974,35 256,4 500 000
"Fågelstensvägen 16 K, Lindome | Fågelsten, Mölndals",57.5745469968,12.0674433587,112.0,None,None,1,0,5.0,None,28 004,4 150 000
"Liljevägen 1, Vinninga, Lidköpings",58.4546725285,13.2647479323,168.0,2047.0,16.0,1,1,8.0,1909,34 475,2 800 000
"Gamla vägen 3, Lilla Harrie, Kävlinge",55.793601426,13.2025267173,101.0,1012.0,86.0,1,0,5.0,1948,32 189,2 900 000
"Fårbogsvägen 6, Malmslätt/tokarp, Linköpings",58.4247968738,15.517521784,139.0,784.0,False,1,0,6.0,1978,42 700,4 100 000
"Möllevägen 28B, Kårsta, Örebro",59.34318,15.1944447,104.0,1232.0,81.0,0,0,4.0,2021,28 200,4 300 000
"Vallmovägen 3, Kävlinge Tätort, Kävlinge",55.7903066147,13.0924285081,95.0,1059.0,61.0,1,0,4.0,1939,36 107,2 500 000
"Skomakargatan 22, Näsbyn, Kalix",65.8447828414,23.1830420045,121.0,1739.0,10.0,0,0,4.0,1969,33 100,800 000
"Backstigen 10, Danderyd Klingsta, Danderyds",59.4024600131,18.0337376153,163.0,1319.0,14.0,1,1,5.0,1930,31 500,13 800 000
"Kagabäcksvägen 18, Gamla Köpstad, Varbergs",57.04608,12.295183,107.0,1126.0,100.0,1,0,4.0,1968,51 777,4 300 000
"Dalgatan 5, Centralt, Lilla Edets",58.135879999,12.1347958878,93.0,838.0,93.0,0,0,6.0,1955,31 000,2 150 000
"Västra Nobelvägen 17, Karls-Åby, Karlskoga",59.336155831,14.5324289837,133.0,873.0,90.0,1,1,6.0,1956,58 115,2 300 000
"Prästgärdsgatan 40, Skultuna, Västerås",59.7107523461,16.4320204475,106.0,875.0,138.0,1,0,5.0,1969,40 927,2 290 000
"Köinge 6923, Hörby, Hörby",55.8421598298,13.7028860706,66.0,1710.0,7.0,1,0,3.0,1909,28 717,1 200 000
"Soldatstigen 2, Stuvsta / Stensängen, Huddinge",59.24789888792252,18.02125713429596,151.0,1106.0,52.0,1,0,7.0,1963,None,6 500 000
"Tallvägen 11, Enskede Gård, Stockholms",59.2903730338,18.0732692377,200.0,526.0,17.0,1,1,7.0,1932,57 900,14 200 000
"Talldungevägen 11 , Bockara, Oskarshamns",57.2611328218,16.0621926226,86.0,1112.0,False,0,0,3.0,1938,44 920,650 000
"Järvstigen 5, None, Hjo",58.30729935647128,14.267588974326308,171.0,1006.0,65.0,0,0,6.0,1980,20 586,2 850 000
"Hagtornsvägen 40, Vendelsö, Haninge",59.20198681540452,18.179503436060443,151.0,2615.0,None,0,0,6.0,1909,11 096,7 750 000
"Käbbo Solgläntan 117, Österbybruk, Östhammars",60.18848091575718,17.90926716622527,169.0,3516.0,23.0,1,0,6.0,1909,32 438,2 200 000
"Tallåsvägen 4, Mörlunda, Hultsfreds",57.32352980149739,15.862695751546694,87.0,1048.0,85.0,0,0,4.0,1963,30 595,750 000
"Brudlåtsvägen 12, Björklinge, Uppsala",60.022468450968425,17.559889301367917,98.0,642.0,98.0,1,0,5.0,1964,None,3 220 000
"Strömgatan 29, Enköping, Enköpings",59.63448704343018,17.059925754520826,120.0,803.4,53.0,0,0,None,1965,None,4 900 000
"Bojvägen 14, Söderhamn, Söderhamns",61.30420181738046,17.097843333084693,98.0,808.0,None,0,0,4.0,1975,41 453,1 350 000
"Yttersvängen 14, Norra Kroppkärr, Karlstads",59.40222431911434,13.550154674708097,100.0,784.0,32.0,1,0,4.0,1964,42 523,3 120 000
"Sollidsvägen 6, Hedemora, Hedemora",60.27375244374574,15.976565716492374,118.0,452.0,7.0,0,0,5.0,1979,27 500,1 500 000
"Jägargatan 28, Koskullskulle, Gällivare",67.18957799202617,20.75008331716161,110.0,1600.0,70.0,0,0,4.0,1947,44 822,1 540 000
"Bastvålen 70, Östmark, Torsby",60.3272156481,12.8701353516,58.0,1297.0,False,1,0,2.0,1965,16 133,450 000
"Tunhemsvägen 125, Halvorstorp, Trollhättans",58.28987512486429,12.343393899926628,158.0,890.0,87.0,1,0,5.0,1961,45 752,3 595 000
"Övre Krondiksvägen 9A, Krondiket, Falu",60.59462637197379,15.608001995808529,131.0,1001.0,68.0,0,0,5.0,1984,42 335,4 850 000
"Gyllengatan 3, Vidingsjö, Linköpings",58.383469716233726,15.657348343281091,98.0,937.0,98.0,1,0,4.0,1966,28 287,5 600 000
"Fjällstigen 8B, Snättringe, Huddinge",59.25624697849323,17.96763569659643,90.0,1035.0,10.0,1,0,4.0,1987,None,4 800 000
"Borgsheden 123, Borgsheden, Gagnefs",60.49754786744168,14.931794047897217,95.0,2400.0,22.0,1,1,4.0,1939,22 654,1 350 000
"Bonäsvägen 52, Bonässund, Örnsköldsviks",63.26082,18.7830582,80.0,2734.0,60.0,0,0,2.0,1937,27 463,2 500 000
"Byle allé 32, Täby kyrkby, Täby",59.5014076,18.0892963,173.0,1307.0,39.0,0,0,5.0,2014,6 940,10 000 000
"Bolmörtsvägen 11, Ensjön, Norrköpings",58.55571,16.2097225,129.0,1374.0,43.0,0,0,4.0,2003,42 045,4 700 000
"Stenmursvägen 82, Kållered, Mölndals",57.6097679,12.0746021,127.0,303.0,None,0,0,5.0,2006,37 890,5 600 000
"Hästhagsvägen 14, Tormestorp, Hässleholms",56.1092873,13.7479525,117.0,1411.0,None,0,0,4.0,2019,29 562,2 855 000
"Pionvägen 12, Svartby, Örnsköldsviks",63.3107338,18.756361,110.0,1530.0,75.0,0,0,5.0,1955,47 610,2 050 000
"Bergtoppsgatan 2, Fagervik, Timrå",62.50240591885022,17.40229398036068,55.0,176.0,None,1,1,None,1930,None,840 000
"Öjings väg 10, Habo Ljung, Lomma",55.6955032,13.056963,146.0,896.0,None,0,0,5.0,1972,42 849,7 150 000
"Yttre lötsvängen 11, Löten, Karlskoga",59.34109,14.5078259,134.0,333.0,None,0,0,6.0,1978,54 121,1 750 000
"Vårgärdsvägen 49, Saltsjöbaden, Nacka",59.26226212438158,18.299469742716305,257.0,1401.0,44.0,1,1,8.0,1935,None,25 000 000
"Boplatsringen 38, Älta, Nacka",59.2566833,18.2050476,139.0,481.0,None,0,0,5.0,2018,42 000,8 300 000
"Pilvägen 9, Åkarp, Burlövs",55.65407707979762,13.117026384691256,156.0,558.0,25.0,1,0,5.0,1976,51 800,4 200 000
"Roskildegatan 10, Öster, Halmstads",56.6640439693395,12.8708565723598,105.0,565.0,100.0,0,0,3.0,1938,44 947,2 500 000
"Allerumsvägen 198, Allerum, Helsingborgs",56.1085129,12.7151957,185.0,16870.0,10.0,0,0,5.0,1909,60 000,4 100 000
"Dagmars väg 9, Bergshammar, Nyköpings",58.73967,16.9075413,133.0,1170.0,15.0,0,0,6.0,1972,37 189,3 100 000
"Sleipnergatan 4, Märsta - Valsta, Sigtuna",59.6151938983645,17.8226200423045,150.0,608.0,None,0,0,5.0,1975,41 786,3 820 000
"Lilla Killegården 2756, Stenestad, Svalövs",56.0579262,13.0739756,68.0,1857.0,None,0,0,3.0,1965,15 600,1 100 000
"Sjöbolsvägen 27, Ingelstad, Växjö",56.7380562,14.9306555,141.0,900.0,16.0,0,0,6.0,1980,46 733,2 320 000
"Örja byväg 15, Örja Kyrkby, Landskrona",55.8793890564882,12.8805777987143,126.0,1363.0,120.0,0,0,5.0,1946,56 840,1 885 000
"Östersel 146, None, Örnsköldsviks",63.25373,18.4068,121.0,20625.0,None,0,0,4.0,1909,26 497,650 000
"Enslöv Björkäng 172, Åled, Halmstads",56.739254,12.9847851,134.0,2723.0,None,0,0,4.0,1983,45 188,2 700 000
"Konvaljevägen 5, None, Nynäshamns",59.02093,17.8276672,95.0,421.0,None,0,0,None,1966,None,2 100 000
"Torvstigen 2, Västra Torup, Hässleholms",56.14532,13.5073919,125.0,1348.0,None,0,0,7.0,1980,44 799,860 000
"Droskvägen 23, Alvesta väster, Alvesta",56.9079323,14.5299568,130.0,502.0,None,0,0,5.0,1973,34 769,1 200 000
"Stigevägen 29, Indal, Sundsvalls",62.5836200153018,17.0989189190303,145.0,12610.0,34.0,0,0,5.0,1975,40 213,1 300 000
"Sedelvägen 17, Knäckekärr, Trelleborgs",55.39073,13.1628551,139.0,438.0,None,0,0,6.0,1978,33 873,3 275 000
"Pershyttan 129, None, Nora",59.503376,15.0163956,105.0,1111.0,86.0,0,0,5.0,1957,58 537,2 400 000
"Nilsemyrsvägen 5, None, Strömstads",58.9506834855633,11.1826090657284,144.0,1006.0,48.0,0,0,7.0,1982,30 300,4 770 000
"Tycho Brahes väg 1, Östra Lugnet, Växjö",56.9209633,14.80668,210.0,872.0,None,0,0,8.0,2009,44 208,6 200 000
"Harholmsvägen 84, Kungsberga, Ekerö",59.4080963,17.607708,164.0,8445.0,6.0,0,0,None,1909,7 037,9 100 000
"Lövängsvägen 1, Valjeviken, Sölvesborgs",56.0458,14.5576687,121.0,871.0,37.0,0,0,4.0,2008,42 302,2 800 000
"Blåklintstigen 11, Klippan, Klippans",56.13711,13.1893368,177.0,780.0,None,0,0,6.0,1976,35 800,1 610 000
"Kommendörsgatan 6, Torekov, Båstads",56.41989802564827,12.626334311939958,95.0,606.0,95.0,1,0,6.0,1972,33 800,7 500 000
"Österundagatan 2, Malmaberg, Västerås",59.62865,16.5889416,93.0,643.0,7.0,0,0,4.0,1957,33 645,3 640 000
"Södra Skaraborgsgatan 33, Götene centrum, Götene",58.5243484476121,13.499441093262943,126.0,1101.0,88.0,0,0,4.0,1964,38 400,1 425 000
"Skidstavägen 34, None, Örnsköldsviks",63.2598648,18.7452583,88.0,1065.0,82.0,0,0,4.0,1962,38 841,1 250 000
"Aspstigen 7, Bubbarsbo, Skinnskattebergs",59.6668854,15.7913046,70.0,1566.0,None,0,0,4.0,1980,18 844,1 225 000
"Skulpturvägen 13, Viksjö, Järfälla",59.4109424554,17.788956986,180.0,1169.0,False,1,1,6.0,1978,37 329,7 400 000
"Storbrännan 10, Burträsk, Skellefteå",64.5324249,20.34572,104.0,4829.0,62.0,0,0,None,None,19 623,470 000
"Björnvägen 52, Hällefors, Hällefors",59.7977456272,14.5335928711,76.0,3115.0,58.0,0,0,4.0,1949,28 630,326 000
"Majsgatan 3, Hedeskoga, Ystads",55.4497492407,13.8001263142,117.0,609.0,35.0,0,0,5.0,1981,33 400,3 000 000
"Villagatan 8, Söder, Eksjö",57.6577177277,14.9813763694,89.0,583.0,86.0,1,0,5.0,1963,38 170,2 870 000
"Buvall 5, Båleröd, Strömstads",58.8888943212,11.2395098643,88.0,2211.0,False,0,0,3.0,1967,23 531,900 000
"Ripgatan 12, Eriksfält, Malmö",55.5751393119,13.0093756216,159.0,835.0,4.0,1,0,6.0,1979,43 290,5 020 000
"Ägostigen 2, Spånga - Sundby, Stockholms",59.3662690063,17.9160264604,73.0,923.0,73.0,1,0,6.0,1944,25 844,7 625 000
"Jarl Kulles gata 9, None, Bjuvs",56.00325518277572,12.970694639840314,121.0,1151.0,38.0,1,0,4.0,2008,21 178,2 900 000
"Kupevägen 8, Hönö Röd, Öckerö",57.69837345956496,11.637276417382044,146.0,964.0,None,1,1,7.0,1909,37 500,8 000 000
"Hångerviken 6, Hånger, Värnamo",57.055671446988086,13.98587184897066,45.0,976.0,None,0,0,2.0,1965,None,1 400 000
"Riddarängsvägen 23B, Mantorp, Mjölby",58.35425525512608,15.299510373265647,73.0,246.0,None,1,0,2.0,1971,30 200,1 575 000
"Landa Lantbacken 4281, None, Bollnäs",61.2787118561,16.6113487608,151.0,4080.0,20.0,0,0,4.0,1962,35 836,2 500 000
"Lövåsvägen 1B, Sjövik - Centralt, Lerums",57.915566567,12.3699739432,148.0,1698.0,False,0,0,5.0,1922,60 400,3 750 000
"Mårdgränd 3, Blentarp, Sjöbo",55.5938644,13.5908928,154.0,772.0,None,0,0,7.0,1979,24 406,2 100 000
"Kolke Humlebäck 1, Gnesta, Gnesta",59.0560646,17.2347736,140.0,2116.0,45.0,0,0,6.0,1953,12 543,2 300 000
"Tubbaredsvägen 107, Hindås, Bollebygds",57.73782,12.528161,56.0,1661.0,50.0,0,0,3.0,1962,28 295,2 250 000
"Källvägen 9, Harplinge, Halmstads",56.7461967,12.734025,142.0,1598.0,None,0,0,6.0,1926,41 133,2 250 000
"Tors gränd 4, Frönäs, Gnesta",59.0536652,17.3047237,162.0,654.0,15.0,0,0,8.0,2015,30 500,4 850 000
"Smedbacken 5, Stehag, Eslövs",55.900032,13.3954,191.0,2023.0,156.0,0,0,7.0,1882,52 055,4 350 000
"Kaprifolvägen 14, Sjöbo Svansjö, Sjöbo",55.6341,13.64533,81.0,1348.0,None,0,0,4.0,1973,24 026,1 410 000
"Granstigen 11, Östra Hudiksvall, Hudiksvalls",61.7290649,17.1331463,143.0,894.0,93.0,0,0,8.0,1973,34 764,4 250 000
"Tallgatan 7, None, Lindesbergs",59.4602623,15.3827076,145.0,1185.0,83.0,0,0,2.0,1953,46 533,3 100 000
"Åkerbärsstigen 14, Djuptjärn, Kalix",65.87454,23.141716,133.0,1140.0,183.0,0,0,5.0,1976,45 083,1 800 000
"Klevbergsvägen 83, Färingsö Stenhamra, Ekerö",59.33792,17.6950989,140.0,216.0,None,0,0,6.0,1970,56 789,4 495 000
"Västerlånggatan 31A, Bremerlyckan, Kalmar",56.65985,16.3497715,41.0,85.0,3.0,0,0,2.0,1909,21 085,2 900 000
"Safirvägen 5, Häljarp, Landskrona",55.8493462,12.9201975,145.0,481.0,None,0,0,5.0,1974,44 480,3 250 000
"Mjölnaregatan 13, Getingen, Kalmar",56.6777763,16.3502769,192.0,1094.0,76.0,0,0,8.0,1933,50 336,6 350 000
"Skördevägen 14, Viggestorp, Finspångs",58.6985741,15.75036,129.0,837.0,61.0,0,0,6.0,1965,33 850,1 900 000
"Idrottsvägen 19A, Centralt, Sandvikens",60.6259694464,16.7804555137,101.0,605.0,False,0,0,4.0,2014,39 626,3 200 000
"Ekebacksvägen 27, Stoby, Hässleholms",56.1742011566,13.822562513,154.0,775.0,52.0,1,0,6.0,1979,44 934,1 380 000
"Kalkstad 102B, Torslunda / Öland, Mörbylånga",56.6118500584,16.5221548969,210.0,4000.0,False,1,0,8.0,2011,50 500,3 675 000
"Nabovägen 14, Tvärskog, Kalmar",56.6231041,16.04518,218.0,1036.0,None,0,0,None,1971,40 800,2 495 000
"Kungsljusvägen 18, Ekerö Munsö, Ekerö",59.3849789693,17.5858199958,171.0,3458.0,13.0,1,1,6.0,1992,43 199,4 900 000
"Norrmursvägen 7, Gäveränge, Ockelbo",60.8955161958,16.7297204749,91.0,919.0,90.0,0,0,4.0,1964,49 910,1 095 000
"Bråstorp 321, Tving, Karlskrona",56.302820913,15.4855818534,47.0,1017.0,28.0,0,0,2.0,1940,29 200,350 000
"Norra Finnbölevägen 53, Finnböle, Gävle",60.44531259558886,17.158548772037893,61.0,1184.0,99.0,1,0,2.0,1977,23 600,900 000
"Backbyvägen 42, Malung, Malung-Sälens",60.6758431817,13.7188321309,70.0,1225.0,False,0,0,3.0,1909,34 633,600 000
"Galärvägen 13, Kalmar, Kalmar",56.71461464009512,16.360622961677127,114.0,1355.0,None,0,0,None,1989,49 100,5 700 000
"Orrekullagatan 22, Hisings Kärra, Göteborgs",57.78983831959582,11.998852177289104,140.0,694.6,144.0,0,0,8.0,1979,30 013,5 460 000
"Murargatan 53, None, Surahammars",59.71314538556452,16.23129247521215,104.0,866.0,34.0,0,0,5.0,1962,None,2 500 000
"Rallarrosvägen 17, Lindbacka, Gävle",60.70418617626465,17.18960582834972,144.0,1145.0,None,1,0,6.0,2013,25 900,5 775 000
"Hallongränd 3, Sjöbo, Sjöbo",55.64310827160608,13.702978960747997,150.0,957.0,100.0,0,0,4.0,1972,38 145,2 350 000
"Näsbykulla Askenäs 1, None, Växjö",57.006890601156414,15.195261174590676,133.0,2435.0,6.0,0,0,None,1929,None,595 000
"Fröstvägen 10A, Alnö, Sundsvalls",62.405890090742,17.422856886858888,166.0,9375.0,8.0,0,0,5.0,1910,35 962,3 000 000
"Södra Mariegatan 2D, Falun - Centrum, Falu",60.61336613817886,15.62680526568826,125.0,265.0,13.0,1,0,5.0,1983,37 891,3 400 000
"Huså Skutstigen 1, Huså, Åre",63.48806,13.112422,45.0,220.0,None,0,0,2.0,1990,35 332,1 450 000
"Hinsaringen 23, Värmdö Evlinge, Värmdö",59.3378754,18.5399837,99.0,2609.0,81.0,0,0,4.0,1963,41 285,4 500 000
"Kristinas väg 12, None, Landskrona",55.836720555621774,13.01631560700677,148.0,917.0,120.0,0,0,6.0,1971,56 100,3 700 000
"Amandas gränd 4, None, Ystads",55.43600568949607,14.064957724151345,85.0,1158.0,85.0,1,0,3.0,1957,48 200,1 170 000
"Dalvägen 10, Norra Utmarken, Halmstads",56.6991463,12.8514929,136.0,820.0,25.0,0,0,5.0,1987,49 164,4 250 000
"Lövakullsvägen 11, Össjö, Ängelholms",56.2308426,13.0330343,121.0,1072.0,None,0,0,4.0,1980,47 680,2 800 000
"Rosenhillsvägen 62, None, Olofströms",56.2533,14.5302315,125.0,1430.0,72.0,0,0,7.0,1969,52 575,1 000 000
"Krokvägen 30, Horndal, Avesta",60.2942238,16.3955727,159.0,1063.0,64.0,0,0,8.0,1976,49 733,1 810 000
"Lejondalsvägen 26, None, Upplands-Bro",59.5252342,17.66877,143.0,3722.0,63.0,0,0,7.0,1978,29 435,5 750 000
"Granvägen 2, Kyrkheden, Hagfors",60.1822699590888,13.4896064420622,162.0,1198.0,None,0,0,6.0,1973,None,710 000
"Carl Wahrens väg 7, Centrala Hallstavik, Norrtälje",60.0549927,18.59686,120.0,855.0,60.0,0,0,5.0,1927,52 000,2 175 000
"Lindhovsvägen 34, Vretarna, Botkyrka",59.2102432,17.8175468,109.0,1548.0,109.0,0,0,5.0,1969,47 495,5 000 000
"Hästskovägen 14, Floda, Lerums",57.8120651,12.371871,200.0,2273.0,27.0,0,0,7.0,1935,51 429,9 200 000
"Nystrand 102, Tärnsjö/Hällnäset, Heby",60.17426,16.8532677,54.0,2855.0,None,0,0,2.0,1909,26 923,1 152 000
"Agngatan 23, Ursviken, Skellefteå",64.70117,21.1760216,128.0,1050.0,8.0,0,0,4.0,1934,23 966,2 440 000
"Östergårdsvägen 29, Skepplanda, Ale",57.983345,12.2146072,135.0,476.0,None,0,0,4.0,1973,38 317,2 800 000
"Anders Kristians väg 17, Himle, Varbergs",57.07234,12.3691368,144.0,872.0,10.0,0,0,7.0,1975,47 704,4 250 000
"Sotarevägen 14, Väster, Lunds",55.7010269,13.1643572,123.0,522.0,81.0,0,0,5.0,1962,45 500,7 650 000
"Fuglie byaväg 210-0, Fuglie, Trelleborgs",55.4498367,13.0882244,147.0,688.0,273.0,0,0,5.0,1909,35 764,3 250 000
"Vallarvägen 17, Vemhån, Härjedalens",62.32065,14.0173521,120.0,42644.0,None,0,0,4.0,1929,64 779,2 250 000
"Malmköpingsvägen 66, Örby Slott/Älvsjö, Stockholms",59.278656,18.03631,210.0,818.0,100.0,0,0,None,1947,None,8 630 000
"Gulriskagatan 1, Bergvreten, Enköpings",59.6302,17.1165714,112.0,815.0,112.0,0,0,7.0,1978,41 926,4 250 000
"Norrbro 41, Järbo, Sandvikens",60.72658,16.5730133,80.0,3426.0,80.0,0,0,4.0,1936,33 980,1 030 000
"Hammarvägen 23, Mariefred, Strängnäs",59.2650452,17.22193,125.0,824.0,20.0,0,0,5.0,1969,43 011,4 250 000
"Hedåsvägen 4A, None, Täby",59.4523646604,18.0694822952,144.0,992.0,19.0,1,0,6.0,1980,33 051,8 350 000
"Boahagavägen 8, Edestad, Ronneby",56.2191666817,15.3646727596,140.0,1451.0,90.0,1,0,7.0,1953,27 847,2 000 000
"Färdemansgatan 24A, Nya Hjärsta, Örebro",59.2915584215,15.1813192528,127.0,877.0,123.0,1,0,4.0,1970,37 230,4 250 000
"Fältvägen 18, Grillby, Enköpings",59.6230953095,17.2483987112,133.0,1266.0,False,0,0,6.0,2016,41 320,4 300 000
"Infanterigatan 6, Viksäng, Västerås",59.6073298086,16.5916558697,120.0,822.0,118.0,0,0,5.0,1966,57 715,4 500 000
"Mellösa Täby 620, Stora Mellösa, Örebro",59.2028238075,15.5512101453,147.0,1753.0,False,0,0,5.0,1914,49 018,4 000 000
"Fortunagatan 30, Öster, Katrineholms",58.9901346504,16.2235380374,125.0,1234.0,30.0,1,1,4.0,1911,44 829,4 100 000
"Holks väg 13, Sturkö, Karlskrona",56.1161102088,15.6512141918,125.0,1058.0,125.0,1,0,4.0,1964,39 110,2 430 000
"Bäcktorpsvägen 7, Björknäs, Nacka",59.3221061299,18.2474311131,141.0,1773.0,False,1,1,6.0,1991,30 145,6 525 000
